Year,Quarter,State,Pincode,Count,Amount,Average Transaction
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396230,3258977,3694118763.925285,1133.520968060003
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396210,1611322,1870810815.3123794,1161.0409435931363
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396235,740384,907966838.3406518,1226.3458399163835
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396215,676827,734945405.1022592,1085.868922342429
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,362520,110894,191476706.81357902,1726.664263292685
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,396220,29552,33066054.854626738,1118.9108978961403
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,362571,24481,59886035.64910581,2446.225058171881
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,362540,10546,23234229.709624004,2203.1319656385363
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,362570,2638,5142509.79192865,1949.3971917849317
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396230,3819682,4120308217.5601406,1078.7045145538661
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396210,1522368,1761568434.8514998,1157.123924603972
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396235,870173,1013726732.5665324,1164.97148563163
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396215,785689,825148911.4634712,1050.2233217767732
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,362520,109260,191451169.95900574,1752.2530657057089
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,396220,36803,42568939.969066985,1156.6703792915519
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,362571,29723,68740047.95433974,2312.6887580102866
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,362540,13387,30385356.510424882,2269.765930411958
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,362570,2500,5742935.246648394,2297.1740986593572
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396230,6218492,6477021613.0,1041.5743258976613
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396210,2487380,2698103903.0,1084.717213694731
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396235,1481646,1645789241.0,1110.784385069038
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396215,1326195,1307130607.0,985.6247437217
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,362520,159333,265623812.0,1667.098542047159
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,362571,51802,105566094.0,2037.8768001235474
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,396220,51077,59500852.0,1164.9245648726433
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,362540,22796,43996688.0,1930.0178978768206
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,362570,5264,11358390.0,2157.7488601823707
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396230,6990902,7036241742.0,1006.4855353429357
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396210,2849424,2944008621.0,1033.1942950575274
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396235,1679861,1795215578.0,1068.669120837974
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396215,1499642,1401179279.0,934.3425157470916
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,362520,185117,313277874.0,1692.3236331617302
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,362571,61455,140292838.0,2282.854739240094
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,396220,59881,62752758.0,1047.9577495365809
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,362540,24775,46332774.0,1870.1422401614532
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,362570,6058,11236724.0,1854.8570485308683
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396230,7984685,7828624075.0,980.4549678540857
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396210,3283200,3122221758.0,950.9691027046783
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396235,1987189,2007937458.0,1010.4411095270757
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396215,1768460,1581201140.0,894.1119052735148
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,362520,188846,291109801.0,1541.5195503214259
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,396220,62876,61062044.0,971.1502640117055
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,362571,60237,136367169.0,2263.8439663329846
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,362540,27689,52143704.0,1883.1920257141826
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,362570,7146,15399314.0,2154.9557794570387
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396230,9476985,9023138914.0,952.110709682457
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396210,3887144,3680841845.0,946.9270613591881
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396235,2367374,2322812962.0,981.1770180799485
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396215,2131686,1876239126.0,880.1667440701867
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,362520,245953,356489605.0,1449.4216577964082
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,396220,79901,77405709.0,968.7702156418568
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,362571,68724,139785513.0,2034.0130522088352
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,362540,36283,60789585.0,1675.4288509770415
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,362570,8323,20556708.0,2469.8675958188155
2018,Q1,Delhi,110006,2636324,3714139312.238586,1408.832644333013
2018,Q1,Delhi,110011,490950,754671792.2704033,1537.1662944707266
2018,Q1,Delhi,110092,195216,333413736.0888477,1707.9221789650833
2018,Q1,Delhi,110059,162674,267828715.66707176,1646.413782577866
2018,Q1,Delhi,110044,136670,200394849.45420197,1466.2680138596763
2018,Q1,Delhi,110086,108360,143566310.06551883,1324.90134796529
2018,Q1,Delhi,110084,105336,139880045.8768048,1327.94150031143
2018,Q1,Delhi,110096,105018,161837400.85010183,1541.0444004846963
2018,Q1,Delhi,110085,93946,174021234.45011505,1852.353846359771
2018,Q1,Delhi,110043,93278,144808343.38100114,1552.4383389545353
2018,Q2,Delhi,110006,3069733,5237594871.124264,1706.2053511247602
2018,Q2,Delhi,110011,579110,1109171854.775809,1915.3042682319578
2018,Q2,Delhi,110092,271265,508731551.22384804,1875.404313950742
2018,Q2,Delhi,110059,222069,442940056.4156143,1994.6055343862238
2018,Q2,Delhi,110044,175649,307557163.6120768,1750.97588720731
2018,Q2,Delhi,110086,154443,247002745.70366603,1599.3133110834808
2018,Q2,Delhi,110096,148029,252561673.53283533,1706.1634783240806
2018,Q2,Delhi,110085,145585,317608662.4934295,2181.602929514919
2018,Q2,Delhi,110084,145583,230775723.50731638,1585.1831842132417
2018,Q2,Delhi,110009,133952,226437628.78196448,1690.4385808495915
2018,Q3,Delhi,110006,7198882,9029499185.157822,1254.2918727043757
2018,Q3,Delhi,110011,812288,1413528410.8129315,1740.1813283132726
2018,Q3,Delhi,110092,501827,749989156.376697,1494.5173463697588
2018,Q3,Delhi,110059,361774,646462347.260273,1786.9231820425819
2018,Q3,Delhi,110085,306100,512968657.979638,1675.8205095708527
2018,Q3,Delhi,110009,302774,337973514.38677907,1116.2567274164198
2018,Q3,Delhi,110096,290687,378809324.73291063,1303.1519288200388
2018,Q3,Delhi,110044,272986,459575154.88730574,1683.5118097166364
2018,Q3,Delhi,110017,258015,352574250.94401735,1366.487417181239
2018,Q3,Delhi,110086,245945,358303967.45790994,1456.845910499949
2018,Q4,Delhi,110006,7532374,11605568511.039162,1540.7583998138118
2018,Q4,Delhi,110011,1004469,1831113485.777926,1822.966647828779
2018,Q4,Delhi,110092,914584,1110500735.313008,1214.214041917427
2018,Q4,Delhi,110085,740562,742723940.429451,1002.9193240126431
2018,Q4,Delhi,110096,736161,612895056.8192222,832.5557273737976
2018,Q4,Delhi,110059,719812,986887698.7894223,1371.035351993885
2018,Q4,Delhi,110009,564839,493331394.91526395,873.4017922191349
2018,Q4,Delhi,110044,534021,705540529.5598335,1321.1849900281702
2018,Q4,Delhi,110086,483356,559443729.1885632,1157.415505731931
2018,Q4,Delhi,110084,444895,498314622.1869528,1120.0724264982812
2019,Q1,Delhi,110006,10251048,13201959766.05106,1287.8643984547784
2019,Q1,Delhi,110011,6689740,9632804730.117004,1439.937087258549
2019,Q1,Delhi,110092,1338865,1491547286.5742178,1114.0385973001146
2019,Q1,Delhi,110096,1147179,942411471.2496617,821.5034194747826
2019,Q1,Delhi,110059,1102256,1353649564.4267766,1228.0718493950376
2019,Q1,Delhi,110044,911319,992029881.5990217,1088.564906030733
2019,Q1,Delhi,110085,897857,1004048654.1151873,1118.2723463927855
2019,Q1,Delhi,110009,784279,667132914.2682186,850.6321274294207
2019,Q1,Delhi,110086,716724,793361296.1829444,1106.9272079391012
2019,Q1,Delhi,110084,665598,672267841.4176044,1010.0208255096987
2019,Q2,Delhi,110011,20001452,31366326747.68567,1568.2024858838083
2019,Q2,Delhi,110006,5952051,9212997949.364445,1547.8694569929667
2019,Q2,Delhi,110092,1447420,1699242347.4031253,1173.9801490950279
2019,Q2,Delhi,110059,1253433,1644775347.69461,1312.2164070154608
2019,Q2,Delhi,110096,1135062,1082885032.8386319,954.0316148709338
2019,Q2,Delhi,110009,898421,797946868.5506189,888.1658693982207
2019,Q2,Delhi,110085,880534,1078187904.9529653,1224.4704973947232
2019,Q2,Delhi,110044,854696,1047982166.451843,1226.1460992585
2019,Q2,Delhi,110084,761728,787872356.5232568,1034.3224307407063
2019,Q2,Delhi,110086,743531,949262913.5271858,1276.695811643611
2019,Q3,Delhi,110011,20159577,36968948004.60185,1833.815660150104
2019,Q3,Delhi,110006,6299017,10912628365.81145,1732.4335472997532
2019,Q3,Delhi,110092,2006597,2258924174.716863,1125.7488049253852
2019,Q3,Delhi,110059,1788522,2253162583.953211,1259.790253602254
2019,Q3,Delhi,110096,1488979,1427478230.846286,958.6960130708936
2019,Q3,Delhi,110009,1268184,1094109975.602434,862.7375645824533
2019,Q3,Delhi,110044,1189402,1394782340.6362467,1172.675294506186
2019,Q3,Delhi,110085,1143433,1473510184.2576675,1288.6720815803528
2019,Q3,Delhi,110084,1090367,1088711860.4351394,998.4820344298199
2019,Q3,Delhi,110086,1020400,1300031393.1499472,1274.0409576146092
2019,Q4,Delhi,110011,22861243,44827058149.79611,1960.8320575480568
2019,Q4,Delhi,110006,8368797,15084559201.205677,1802.4764134206716
2019,Q4,Delhi,110092,2272569,2702136896.6952114,1189.023038110267
2019,Q4,Delhi,110059,1984491,2741932677.6558237,1381.6805808924423
2019,Q4,Delhi,110001,1849024,3191582302.768433,1726.0902523539085
2019,Q4,Delhi,110096,1674228,1768512484.805336,1056.315200083463
2019,Q4,Delhi,110009,1382755,1206710372.6650624,872.6855969893888
2019,Q4,Delhi,110044,1326108,1772763519.7800238,1336.8168503470486
2019,Q4,Delhi,110084,1232175,1264237271.8626359,1026.0208751700334
2019,Q4,Delhi,110085,1210245,1750799876.419736,1446.6491300684868
2020,Q1,Delhi,110006,19881142,34803706848.31907,1750.5889172925313
2020,Q1,Delhi,110001,13167147,27716426760.692245,2104.968279057889
2020,Q1,Delhi,110092,2246745,2823169243.2567444,1256.5597089374826
2020,Q1,Delhi,110059,2017770,2959094976.1602616,1466.51748026795
2020,Q1,Delhi,110096,1688246,1871584508.1730154,1108.597033947076
2020,Q1,Delhi,110044,1390523,1922874548.8064523,1382.8426777597008
2020,Q1,Delhi,110009,1380723,1274244659.2709315,922.8821851094908
2020,Q1,Delhi,110084,1309355,1389601330.3081732,1061.2869163123623
2020,Q1,Delhi,110086,1195886,1853976915.1743221,1550.295693046262
2020,Q1,Delhi,110085,1143958,1865166271.1465106,1630.4499563327593
2020,Q2,Delhi,110006,14401400,26006450222.981194,1805.8279211035867
2020,Q2,Delhi,110001,9780539,21370003546.27849,2184.951519162542
2020,Q2,Delhi,110059,2139941,3106872097.1137457,1451.8494187988106
2020,Q2,Delhi,110092,1562004,2182879654.086957,1397.4865967609283
2020,Q2,Delhi,110096,1551398,1650561683.11692,1063.9189190117042
2020,Q2,Delhi,110044,1481070,1868445423.8846254,1261.551056928184
2020,Q2,Delhi,110086,1425918,1945806083.208838,1364.598864176508
2020,Q2,Delhi,110084,1182392,1341676545.7617817,1134.7138222871786
2020,Q2,Delhi,110043,1097029,1679247771.8664317,1530.7232277965593
2020,Q2,Delhi,110042,1024179,1489023979.0887425,1453.870836141673
2020,Q3,Delhi,110006,27731187,53768475790.81149,1938.9172122639934
2020,Q3,Delhi,110001,11598940,25361403335.98009,2186.527677182578
2020,Q3,Delhi,110059,2674239,4417666366.34634,1651.9340142546498
2020,Q3,Delhi,110092,2031141,3182611926.904725,1566.908415961632
2020,Q3,Delhi,110096,1923493,2318443412.1157193,1205.3297891469942
2020,Q3,Delhi,110044,1896683,2685180754.174213,1415.724585591906
2020,Q3,Delhi,110086,1744045,2969194473.03322,1702.4758380851524
2020,Q3,Delhi,110085,1483956,2736097759.7076325,1843.7863115265093
2020,Q3,Delhi,110043,1396108,2434306758.173875,1743.6378547890813
2020,Q3,Delhi,110084,1373338,1948942318.7405493,1419.12793408509
2020,Q4,Delhi,110006,24969702,48831647275.471146,1955.6359653579825
2020,Q4,Delhi,110001,11221269,23683912773.698063,2110.6269508108276
2020,Q4,Delhi,110059,3799438,6329566157.156872,1665.9216855642524
2020,Q4,Delhi,110092,3221230,4899618245.881683,1521.0395550400572
2020,Q4,Delhi,110096,2718700,3438345039.6265783,1264.701894150358
2020,Q4,Delhi,110044,2649861,3913817688.1879444,1476.9898074608232
2020,Q4,Delhi,110086,2341470,4223424733.318021,1803.7492401431668
2020,Q4,Delhi,110085,2068385,3843461574.789345,1858.194472880699
2020,Q4,Delhi,110084,2050059,2865234907.8525743,1397.63534017927
2020,Q4,Delhi,110043,1917099,3480992953.596157,1815.7606642099115
2021,Q1,Delhi,110006,46104924,76683904356.11441,1663.2476035773188
2021,Q1,Delhi,110001,22666307,39323613369.92937,1734.8928243992004
2021,Q1,Delhi,110059,3737331,6348263610.015632,1698.6088762316294
2021,Q1,Delhi,110092,3556986,5257050588.351093,1477.950879860391
2021,Q1,Delhi,110096,2839758,3612504308.4823294,1272.1169580232997
2021,Q1,Delhi,110044,2645743,3938469447.3783674,1488.6062052808484
2021,Q1,Delhi,110086,2287534,4240411610.532942,1853.7042992729034
2021,Q1,Delhi,110084,2162372,2985492471.767673,1380.6562755010114
2021,Q1,Delhi,110025,2149774,2920917417.1440935,1358.7090629731747
2021,Q1,Delhi,110085,2084799,3980312902.164116,1909.2070277106407
2021,Q2,Delhi,110006,54888173,88849307061.744,1618.7331843190336
2021,Q2,Delhi,110001,27812030,47085593041.870026,1692.9937527706545
2021,Q2,Delhi,110059,4052872,6828937673.963655,1684.962583067922
2021,Q2,Delhi,110092,3163351,4866794837.461931,1538.4934638811599
2021,Q2,Delhi,110044,2832954,4116839483.335168,1453.196727986112
2021,Q2,Delhi,110096,2782115,3579728478.2270203,1286.6932093845942
2021,Q2,Delhi,110086,2638400,4600117752.808466,1743.5255278989032
2021,Q2,Delhi,110084,2220724,3106104150.789544,1398.6898645619826
2021,Q2,Delhi,110043,2144919,3831289083.036586,1786.2162081815611
2021,Q2,Delhi,110094,2055104,4068426801.7544923,1979.6695455580314
2021,Q3,Delhi,110006,77515502,117511789786.6426,1515.9779238305468
2021,Q3,Delhi,110001,37098256,58772291724.99803,1584.233278378316
2021,Q3,Delhi,110059,5085859,8604119136.980774,1691.7730391229434
2021,Q3,Delhi,110092,4717758,6986398683.703991,1480.8726271470455
2021,Q3,Delhi,110044,3751590,5383137560.067832,1434.8949538909721
2021,Q3,Delhi,110096,3708201,4715948100.740036,1271.7617250898847
2021,Q3,Delhi,110086,3291024,5909926857.842232,1795.7714248945713
2021,Q3,Delhi,110025,2992099,4083552200.602017,1364.778438347801
2021,Q3,Delhi,110084,2951800,4093050255.6921024,1386.6285844881436
2021,Q3,Delhi,110085,2936940,5522652836.145384,1880.4105075845553
2021,Q4,Delhi,110006,96850347,152021116180.99402,1569.649680047032
2021,Q4,Delhi,110001,45632512,75082085294.90857,1645.3638426678892
2021,Q4,Delhi,110059,5943757,10518242489.28677,1769.628618613912
2021,Q4,Delhi,110092,5571112,8499318004.834803,1525.6053019280178
2021,Q4,Delhi,110044,4462678,6696444242.114,1500.5438981064733
2021,Q4,Delhi,110096,4227391,5949257362.615062,1407.311829593019
2021,Q4,Delhi,110025,3961746,5551790404.003318,1401.349406045546
2021,Q4,Delhi,110086,3930362,7373955799.234581,1876.1518148289092
2021,Q4,Delhi,110084,3455659,5003762511.4679985,1447.9908206996115
2021,Q4,Delhi,110085,3441469,6668420149.437773,1937.6667781804144
2022,Q1,Delhi,110006,112708284,170854549748.09644,1515.9005503809856
2022,Q1,Delhi,110001,53611907,85366127462.83116,1592.2979099182419
2022,Q1,Delhi,110059,6517564,11297429691.411884,1733.3822408820051
2022,Q1,Delhi,110092,5941201,9009246553.242567,1516.4015749075932
2022,Q1,Delhi,110044,4830269,7219702543.544838,1494.6791873381871
2022,Q1,Delhi,110096,4584596,6478571783.238957,1413.1172699271556
2022,Q1,Delhi,110025,4301886,5948489833.09691,1382.7632422376862
2022,Q1,Delhi,110086,4286737,8020809205.490483,1871.075646929234
2022,Q1,Delhi,110084,3775690,5458246572.274104,1445.628897572127
2022,Q1,Delhi,110041,3769917,7362518721.575321,1952.9657341462216
2022,Q2,Delhi,110006,139136098,200269818218.75818,1439.380729354349
2022,Q2,Delhi,110001,66110858,99696334337.04666,1508.0175534410196
2022,Q2,Delhi,110059,7911848,13229721980.598223,1672.140564454502
2022,Q2,Delhi,110092,7653561,10718218989.295082,1400.4224947439607
2022,Q2,Delhi,110044,5867922,8271727766.638143,1409.6519631034876
2022,Q2,Delhi,110096,5775974,7492470881.603399,1297.1787756668225
2022,Q2,Delhi,110025,5619553,7230302952.727861,1286.6331099160132
2022,Q2,Delhi,110086,5076095,9266499934.113005,1825.517436949664
2022,Q2,Delhi,110084,4608613,6338184325.3083315,1375.2910746266462
2022,Q2,Delhi,110085,4554877,8379282455.122171,1839.6287002090664
2022,Q3,Delhi,110006,222465526,294132832922.7636,1322.1501695627376
2022,Q3,Delhi,110001,28526787,37616195388.485214,1318.62713415588
2022,Q3,Delhi,110011,8581845,11865281418.909304,1382.6026243668236
2022,Q3,Delhi,110059,7992943,13036442355.379208,1630.9940350355566
2022,Q3,Delhi,110092,7839965,10701975487.01072,1365.053987742384
2022,Q3,Delhi,110091,7698720,10627800097.635551,1380.4632585203192
2022,Q3,Delhi,110041,6489117,11438042921.96499,1762.6501297426123
2022,Q3,Delhi,110044,6061206,8284650031.080469,1366.831952433306
2022,Q3,Delhi,110096,5849855,7406065685.155811,1266.0255143342547
2022,Q3,Delhi,110025,5742673,7179824596.728046,1250.258302488762
2022,Q4,Delhi,110006,258183697,349487194869.16797,1353.6377351865403
2022,Q4,Delhi,110001,20480539,26584239117.371742,1298.0243887805757
2022,Q4,Delhi,110091,9548765,13433850052.441826,1406.8678046262344
2022,Q4,Delhi,110059,8586883,14036923423.008097,1634.6936860567562
2022,Q4,Delhi,110092,8283981,11402306752.71709,1376.4284047388678
2022,Q4,Delhi,110025,6561517,7929218428.945629,1208.4428690721413
2022,Q4,Delhi,110044,6470704,8894791105.324623,1374.6249411694034
2022,Q4,Delhi,110041,6313451,11528807332.10993,1826.0706121121286
2022,Q4,Delhi,110096,6216504,8186001224.2181835,1316.8174948842925
2022,Q4,Delhi,110086,5461785,9854330085.819221,1804.232514794929
2023,Q1,Delhi,110059,14401748,22469453032.0,1560.189293133028
2023,Q1,Delhi,110092,14066406,18265971891.0,1298.5528706479822
2023,Q1,Delhi,110025,11320430,13158283183.0,1162.3483545236356
2023,Q1,Delhi,110044,11009675,14458618684.0,1313.2648042744222
2023,Q1,Delhi,110006,10985747,22416864672.0,2040.540772693928
2023,Q1,Delhi,110096,10603510,13217950646.0,1246.5636988129402
2023,Q1,Delhi,110086,9499345,16155588876.0,1700.7055619097948
2023,Q1,Delhi,110041,8939160,15534241389.0,1737.774174419073
2023,Q1,Delhi,110037,8885682,10184833392.0,1146.207279531273
2023,Q1,Delhi,110084,8754761,11366458834.0,1298.3174336798002
2023,Q2,Delhi,110059,17063374,24752482621.0,1450.6206463622025
2023,Q2,Delhi,110092,16923742,20256742658.0,1196.9422990494656
2023,Q2,Delhi,110025,12954684,14323897745.0,1105.6925622423519
2023,Q2,Delhi,110044,12873616,15732997057.0,1222.111725019606
2023,Q2,Delhi,110006,12656392,22629045768.0,1787.9539262058254
2023,Q2,Delhi,110096,12533110,14237940416.0,1136.0261272740763
2023,Q2,Delhi,110086,10946572,17448748478.0,1593.9920258141087
2023,Q2,Delhi,110041,10623356,16897423856.0,1590.5918860292359
2023,Q2,Delhi,110037,10560752,11374305025.0,1077.0355202924943
2023,Q2,Delhi,110084,10468147,12577612676.0,1201.5128060391203
2023,Q3,Delhi,110059,19800398,27131615352.0,1370.2560601054586
2023,Q3,Delhi,110092,18923715,21651430544.0,1144.142708976541
2023,Q3,Delhi,110044,14655455,16760208255.0,1143.615688151613
2023,Q3,Delhi,110025,14312398,14968678308.0,1045.8539727584434
2023,Q3,Delhi,110096,14237812,15213169530.0,1068.504734435319
2023,Q3,Delhi,110006,13726809,23532238019.0,1714.3269072222101
2023,Q3,Delhi,110086,12369075,18681900241.0,1510.3716519626569
2023,Q3,Delhi,110041,12259607,18226097028.0,1486.6787351340056
2023,Q3,Delhi,110037,11997697,12087159757.0,1007.4566608074866
2023,Q3,Delhi,110084,11817320,13498670810.0,1142.2785208490589
2023,Q4,Delhi,110059,21523382,29668224388.0,1378.418335371272
2023,Q4,Delhi,110092,20137718,23437985410.0,1163.884875634866
2023,Q4,Delhi,110006,18633644,32134025881.0,1724.516465002766
2023,Q4,Delhi,110044,16178703,18860866936.0,1165.7836191195302
2023,Q4,Delhi,110025,16070175,16822284504.0,1046.8015752162003
2023,Q4,Delhi,110096,15205954,17055160113.0,1121.610660731974
2023,Q4,Delhi,110086,13539030,20861142113.0,1540.815118439061
2023,Q4,Delhi,110053,13467866,25094072420.0,1863.2552788986764
2023,Q4,Delhi,110041,13458704,20587792920.0,1529.7009964703882
2023,Q4,Delhi,110037,13170706,14352830669.0,1089.7540852403813
2018,Q1,Goa,403401,9837,17568338.79799645,1785.9447797089001
2018,Q1,Goa,403722,9744,11322633.100998443,1162.010786227262
2018,Q1,Goa,403001,9291,25097908.117774002,2701.313972422129
2018,Q1,Goa,403516,8665,20955481.734586556,2418.4052780826955
2018,Q1,Goa,403601,7816,15253400.125428408,1951.560916764126
2018,Q1,Goa,403802,5727,15622484.682305358,2727.8653190685104
2018,Q1,Goa,403507,5612,11326760.334392622,2018.3108222367466
2018,Q1,Goa,403521,5338,9688097.036790483,1814.9301305339982
2018,Q1,Goa,403005,4803,7997260.160450119,1665.0552072559065
2018,Q1,Goa,403804,4750,6591109.622970567,1387.6020258885405
2018,Q2,Goa,403001,14264,42305543.14160389,2965.896182109078
2018,Q2,Goa,403722,14234,21311964.080055088,1497.2575579636846
2018,Q2,Goa,403401,12720,24033686.038916767,1889.4407263299345
2018,Q2,Goa,403601,12610,25616691.07949473,2031.4584519821356
2018,Q2,Goa,403516,11029,31197737.216437142,2828.7004457736098
2018,Q2,Goa,403802,8562,22358630.0928068,2611.379361458398
2018,Q2,Goa,403507,8020,16272457.977497825,2028.9847852241678
2018,Q2,Goa,403521,7639,17220070.153678477,2254.2309403951404
2018,Q2,Goa,403804,6900,11804389.773063881,1710.7811265309972
2018,Q2,Goa,403005,5665,11613049.902262434,2049.964678245796
2018,Q3,Goa,403722,22917,33996326.905014634,1483.4545056078298
2018,Q3,Goa,403001,22113,65175719.31863793,2947.393809914436
2018,Q3,Goa,403601,17903,40436318.02285242,2258.633638097102
2018,Q3,Goa,403401,16296,32348257.544165842,1985.0428046248062
2018,Q3,Goa,403516,14608,40797130.68329917,2792.7937214744775
2018,Q3,Goa,403521,11974,24385856.599048506,2036.5672790252636
2018,Q3,Goa,403507,11946,24276446.699803285,2032.182044182428
2018,Q3,Goa,403802,11877,35494034.94870578,2988.468043167953
2018,Q3,Goa,403710,10563,13827083.058513794,1309.0109872681808
2018,Q3,Goa,403804,8901,15925722.27251947,1789.205962534487
2018,Q4,Goa,403722,35544,50505207.291698724,1420.9207543241819
2018,Q4,Goa,403001,32336,92617451.5407976,2864.2210397327317
2018,Q4,Goa,403516,28227,80392196.0785678,2848.0602288081554
2018,Q4,Goa,403601,26619,61260100.20156902,2301.367451879072
2018,Q4,Goa,403401,25089,52196415.07646713,2080.4502003454554
2018,Q4,Goa,403521,18212,42707960.5111669,2345.045053325659
2018,Q4,Goa,403507,17757,39324040.12836148,2214.5655306843205
2018,Q4,Goa,403802,16922,45556297.049840055,2692.1343251294206
2018,Q4,Goa,403710,14586,20619676.600668464,1413.6621829609533
2018,Q4,Goa,403515,12864,36191963.10593755,2813.4299678123093
2019,Q1,Goa,403722,52100,65683966.67567325,1260.7287269802925
2019,Q1,Goa,403516,49429,120568641.04708979,2439.228813997649
2019,Q1,Goa,403001,48157,117126419.80409841,2432.17849542327
2019,Q1,Goa,403601,40500,72041015.08431391,1778.7904959089856
2019,Q1,Goa,403401,34688,69409662.83687635,2000.9704461737876
2019,Q1,Goa,403507,25462,54691868.07654284,2147.9800517061835
2019,Q1,Goa,403521,24945,51936751.3167674,2082.0505639113007
2019,Q1,Goa,403802,23939,57966580.45296638,2421.4286500257476
2019,Q1,Goa,403710,19391,25831797.922720797,1332.1539849786395
2019,Q1,Goa,403515,18550,50212250.01811467,2706.8598392514646
2019,Q2,Goa,403516,57502,140158213.78222042,2437.4493718865506
2019,Q2,Goa,403001,50187,132034209.74153921,2630.844835147333
2019,Q2,Goa,403722,46052,69733882.07660605,1514.242206127987
2019,Q2,Goa,403601,44713,84650318.23221943,1893.1925442761485
2019,Q2,Goa,403401,35486,73280500.60831174,2065.053841185587
2019,Q2,Goa,403802,26923,62896772.91372284,2336.1725258597794
2019,Q2,Goa,403521,26720,60016280.44808927,2246.118280242862
2019,Q2,Goa,403507,26362,55923459.27119877,2121.366333024762
2019,Q2,Goa,403005,22682,46886341.52291346,2067.116723521447
2019,Q2,Goa,403515,19989,53445689.19045977,2673.755024786621
2019,Q3,Goa,403001,76717,190634992.80205646,2484.9119856362536
2019,Q3,Goa,403516,72782,153953785.33328107,2115.272805546441
2019,Q3,Goa,403601,65384,112165356.47320148,1715.4863035788799
2019,Q3,Goa,403722,58525,81441507.5393357,1391.5678349309817
2019,Q3,Goa,403401,53766,100238324.18056624,1864.3440869799917
2019,Q3,Goa,403521,43429,77069541.92646293,1774.6100975491706
2019,Q3,Goa,403507,39517,70585529.42320849,1786.206681256383
2019,Q3,Goa,403802,38669,80096433.45362031,2071.334491546725
2019,Q3,Goa,403515,27668,61086760.88481556,2207.8488103518707
2019,Q3,Goa,403005,27014,66619911.01644364,2466.125380041595
2019,Q4,Goa,403516,135378,292464329.40128493,2160.353450348542
2019,Q4,Goa,403001,106136,274328742.6405559,2584.690798980138
2019,Q4,Goa,403601,82485,154011504.60519874,1867.1455974443686
2019,Q4,Goa,403722,69794,101338410.79671639,1451.96450693063
2019,Q4,Goa,403401,67906,126015373.96237186,1855.7325414892919
2019,Q4,Goa,403521,62840,110927788.74862257,1765.241705102205
2019,Q4,Goa,403507,55086,106950656.23655891,1941.5215524191067
2019,Q4,Goa,403802,47438,99171215.86013775,2090.543780516416
2019,Q4,Goa,403515,45767,103157548.62163651,2253.972264330992
2019,Q4,Goa,403509,44608,88622164.20410326,1986.6876839155143
